title,rating
Space Force,7.1
Space Force,6.9
Space Force,6.9
Space Force,7.6
Space Force,7.1
The Shannara Chronicles,7.1
Lucy,6.4
Midnight in Paris,7.7
Contagion,6.8
Project X,6.6
Cars 3,6.7
The Alienist,7.7
Pokémon,7.5
Pokémon,6.1
Pokémon,8.2
Pokémon,7.9
Pokémon,6.7
Wentworth,8.6
Knocked Up,6.9
I Think You Should Leave with Tim Robinson,7.9
I Think You Should Leave with Tim Robinson,8.1
Ivy & Bean,5.9
Robin Hood,5.3
Return to Sender,5.1
Kingdom,8.3
Kingdom,8.5
Kingdom,8.4
Windfall,5.7
Hell on Wheels,8.3
Henry Danger,5.6
Love and Monsters,6.9
Disenchantment,7.2
Disenchantment,7.4
Disenchantment,7.6
Disenchantment,7.4
Disenchantment,7.2
Disenchantment,7.0
Disenchantment,7.3
Disenchantment,7.4
Disenchantment,7.3
Disenchantment,7.2
Disenchantment,7.6
Princess Mononoke,8.4
The Legend of Korra,8.4
The Call,7.1
Atomic Blonde,6.7
Fear Street: Part Two - 1978,6.7
Copenhagen Cowboy,8.5
The Expendables 2,6.6
Indian Predator: The Diary of a Serial Killer,6.7
The Ritual,6.3
When They See Us,8.9
Sicario: Day of the Soldado,7.1
The Real Housewives of Beverly Hills,5.2
The Emperors New Groove,7.4
The Hitmans Bodyguard,6.9
Monster Hunter,5.2
Between,5.9
The Amazing World of Gumball,8.3
Geostorm,5.3
Metal Lords,6.7
Robin Hood: Prince of Thieves,6.9
Darlings,6.6
Steven Universe,8.2
Hairspray,6.7
Escape Room,6.4
Extremely Wicked; Shockingly Evil and Vile,6.7
Sweet Tooth,7.8
Into the Badlands,7.9
Spartacus: Gods of the Arena,8.5
Newness,6.3
Santa Clarita Diet,7.8
Man vs. Bee,6.7
Things Heard & Seen,5.3
Timeless,7.6
Girl in the Picture,7.2
Hush,6.6
Neon Genesis Evangelion,8.5
Waterworld,6.2
The Cuphead Show!,7.4
A Perfect Pairing,6.1
Kill Bill: Vol. 2,8.0
Rampage,6.1
Contact,7.5
The Woman in the Window,5.7
Copshop,6.2
In the Heart of the Sea,6.9
The Starling,6.3
Between Two Ferns: The Movie,6.1
Aftermath,5.3
White House Down,6.3
The Dirt,6.9
The Post,7.2
Luke Cage,7.3
Firefly Lane,7.4
Vincenzo,8.4
Pera Palasta Gece Yarisi,7.1
I Care a Lot,6.3
To Kill a Mockingbird,8.3
Unbreakable Kimmy Schmidt,7.6
Munich: The Edge of War,6.8
Kims Convenience,8.2
The Chestnut Man,7.7
The Chestnut Man,7.4
Security,5.7
Security,5.0
Lilo & Stitch,7.3
Perfect Blue,8.0
The Boondocks,8.5
The Boondocks,8.5
The Boondocks,8.1
The Boondocks,8.5
The Boondocks,7.9
The Boondocks,7.9
The Boondocks,7.9
The Boondocks,8.2
The Boondocks,7.8
The Boondocks,8.2
The Boondocks,8.3
The Boondocks,9.0
The Boondocks,8.1
The Boondocks,8.3
The Boondocks,8.4
The Boondocks,7.5
The Boondocks,9.2
The Boondocks,7.4
The Boondocks,8.7
The Boondocks,8.1
The Boondocks,7.8
The Boondocks,7.8
The Firm,6.8
Another Self,6.3
Mob Psycho 100,8.6
Mob Psycho 100,5.2
The Invisible Guest,8.0
Glitch,7.2
Night Teeth,5.6
Jurassic Park III,5.9
Bad Teacher,5.6
The Snowman,5.1
Fuller House,6.7
Fuller House,7.2
Fuller House,7.4
Fuller House,7.4
Fuller House,7.6
Fuller House,7.2
Fuller House,7.7
Fuller House,7.3
Fuller House,8.4
The Kissing Booth,5.9
No One Gets Out Alive,5.3
Ludik,5.4
Conan the Barbarian,5.1
The Weekend Away,5.6
1922,6.2
A Jazzmans Blues,6.0
Ash vs Evil Dead,8.4
The Fate of the Furious,6.6
Warrior Nun,6.9
Warrior Nun,7.0
Warrior Nun,7.2
Warrior Nun,7.2
Warrior Nun,7.3
Warrior Nun,7.2
Warrior Nun,7.4
Warrior Nun,7.4
Warrior Nun,7.8
Warrior Nun,7.9
Versailles,7.9
Code Geass,8.7
My Neighbor Totoro,8.1
Green Room,7.0
The Last Dance,9.1
Serendipity,6.8
Blue Mountain State,8.3
Black Summer,6.5
Black Summer,7.5
127 Hours,7.6
The Founder,7.2
Black Crab,5.6
12 Monkeys,7.7
Murder Mystery,6.0
Dota: Dragons Blood,7.8
The Defenders,7.2
Manhunt,8.1
Manhunt,5.2
Hunt for the Wilderpeople,7.8
What Happened to Monday,6.8
Kate,6.2
The Client,6.7
As Good as It Gets,7.7
Below Deck,7.4
The Mitchells vs the Machines,7.6
300: Rise of an Empire,6.2
Against the Ice,6.5
Maniac,7.7
Clark,7.4
The A-Team,6.7
The Danish Girl,7.1
Deliver Us from Evil,6.2
Escape Room: Tournament of Champions,5.7
Jeepers Creepers III,3.9
The Order,6.7
The Order,7.1
The Order,7.2
The Order,7.4
The Order,7.4
The Order,7.2
The Order,7.4
The Order,7.3
The Order,7.5
The Order,7.3
The Order,7.7
Intrusion,5.2
Who Killed Sara?,6.4
Fractured,6.4
The Secret Life of Pets,6.5
Jurassic World: Camp Cretaceous,7.5
Brazen,4.1
Love,7.7
Love,6.7
Bee & Puppycat: Lazy in Space,8.7
Under the Dome,6.5
Rebecca,6.0
Fantasy Island,4.9
Utopia,8.4
The Bad Batch,5.2
Marco Polo,8.0
The Killer,6.0
Locke,7.1
Below Zero,6.2
Insatiable,6.5
Tekken: Bloodline,6.7
First Kill,6.4
The Festival of Troubadours,5.9
Family Secrets,5.9
Awakenings,7.8
Fullmetal Alchemist: The Revenge of Scar,5.3
The Kominsky Method,8.2
The Kominsky Method,8.1
The Kominsky Method,7.9
The Kominsky Method,8.0
The Kominsky Method,8.0
The Kominsky Method,8.2
The Kominsky Method,8.0
The Kominsky Method,8.0
I Am a Killer,7.4
The Trial of the Chicago 7,7.7
Slasher,6.7
Ragnarok,7.5
Triple Frontier,6.4
Lord of War,7.6
Planet of the Apes,8.0
The Society,7.1
The Society,7.2
Noah,5.8
Hachi: A Dogs Tale,8.1
Frontier,7.1
Gunpowder Milkshake,6.0
Athena,7.0
The Office Blind Date,8.1
Enders Game,6.6
Gods Favorite Idiot,5.7
Choose or Die,4.7
Moesha,5.8
Dirty John,7.2
Unorthodox,8.0
Unorthodox,7.8
Unorthodox,8.0
Unorthodox,7.9
Unorthodox,8.2
Indian Predator: The Butcher of Delhi,6.0
Rango,7.2
To All the Boys Ive Loved Before,7.0
Diorama,5.2
Hannah Montana,5.2
His House,6.5
Youre Next,6.5
Seoul Vibe,5.5
Spy Kids,5.6
I Am Not Okay with This,7.5
I Am Not Okay with This,7.2
I Am Not Okay with This,7.5
I Am Not Okay with This,7.6
I Am Not Okay with This,7.6
I Am Not Okay with This,7.9
I Am Not Okay with This,8.5
I Am Not Okay with This,7.4
Young Royals,8.3
Flashdance,6.2
Eurovision Song Contest: The Story of Fire Saga,6.5
Gangubai Kathiawadi,7.0
Brand New Cherry Flavor,7.1
Brand New Cherry Flavor,7.2
Brand New Cherry Flavor,7.2
Brand New Cherry Flavor,7.3
Brand New Cherry Flavor,7.5
Brand New Cherry Flavor,7.4
Brand New Cherry Flavor,7.2
Brand New Cherry Flavor,6.5
Brand New Cherry Flavor,7.3
Impractical Jokers,8.6
Haikyu!!,8.7
Its Okay to Not Be Okay,8.6
Theres Someone Inside Your House,4.8
Sweet Home,7.3
The Dictator,6.4
Peppa Pig,6.3
Love Hard,6.3
Hometown Cha-Cha-Cha,8.4
The Tourist,6.0
Teen Titans Go!,5.4
Set It Up,6.5
Happy!,8.1
Home Team,6.0
H2O: Just Add Water,7.2
Bill & Ted Face the Music,5.9
Untitled Kanye West Documentary,8.6
Untitled Kanye West Documentary,7.9
Untitled Kanye West Documentary,8.0
Scream: The TV Series,7.1
Z Nation,6.7
Escape Plan,6.7
Hellbound,6.6
Mank,6.8
Sacred Games,8.5
In the Shadow of the Moon,6.2
Are You Afraid of the Dark?,8.2
News of the World,6.8
The Meyerowitz Stories,6.9
The Windsors,7.1
The Windsors,7.3
Hemlock Grove,7.0
The Mauritanian,7.4
Royalteen,5.3
Kota Factory,9.1
Honest Thief,6.0
How It Ends,5.0
Triple 9,6.3
Too Hot to Handle,4.7
My Name,7.8
Parallel Mothers,7.1
Clickbait,7.2
Clickbait,7.3
The Little Mermaid,4.2
The Innocent,7.8
The Innocent,7.7
The Innocent,7.9
The Innocent,7.9
The Innocent,8.0
The Innocent,8.0
The Innocent,8.0
The Innocent,8.0
The Innocent,8.1
Till Death,5.8
Criminal: UK,7.6
Master of None,8.2
Knightfall,6.8
Knightfall,8.4
The Babysitter: Killer Queen,5.8
The Kings Affection,7.9
Easy,6.9
Party of Five,6.8
Living with Yourself,7.2
The Last Letter from Your Lover,6.7
Jupiters Legacy,6.7
Jupiters Legacy,7.0
Jupiters Legacy,7.1
Jupiters Legacy,6.8
Jupiters Legacy,7.0
Jupiters Legacy,7.2
Jupiters Legacy,7.2
Jupiters Legacy,7.7
Tokyo Revengers,8.1
Sword Art Online,7.6
Okja,7.3
Another Life,5.2
The Musketeers,7.8
MILF,4.8
Steins;Gate,8.8
Roma,7.7
The Thundermans,5.6
Homefront,6.5
The Politician,7.5
The Politician,7.9
The Politician,8.0
The Politician,7.8
The Politician,7.8
The Politician,8.6
The Politician,8.0
The Politician,8.3
The Guernsey Literary and Potato Peel Pie Society,7.3
Cosmos: A Spacetime Odyssey,9.3
The Hand of God,7.3
The Dig,7.1
The Ten Commandments,7.9
Hotel Mumbai,7.6
Southpaw,7.3
Safe,7.2
Safe,6.5
Twenty Five Twenty One,8.6
Young Guns II,6.5
Flower of Evil,8.7
Maggie,5.6
Once Upon a Small Town,8.5
Salem,7.1
Pixels,5.6
Step Up,6.5
She,6.4
Guardian: The Lonely and Great God,8.6
Pose,8.6
Pose,8.8
Pose,9.1
Pose,8.1
Tommy Boy,7.1
ZeroZeroZero,8.2
Gypsy,6.8
The Challenge,7.8
I Am All Girls,5.9
Dark Places,6.2
Mushoku Tensei: Jobless Reincarnation,8.4
Jaws 2,5.8
Hollywood,7.5
Hollywood,7.5
Hollywood,7.9
Hollywood,7.7
Hollywood,7.9
Hollywood,7.9
Hollywood,8.0
Hollywood,8.2
Kaguya-sama: Love is War,8.6
Jamtara: Sabka Number Ayega,7.3
Jamtara: Sabka Number Ayega,7.4
Jamtara: Sabka Number Ayega,7.2
Jamtara: Sabka Number Ayega,7.0
Jamtara: Sabka Number Ayega,7.1
Jamtara: Sabka Number Ayega,7.2
Jamtara: Sabka Number Ayega,7.2
Jamtara: Sabka Number Ayega,6.8
Running with the Devil: The Wild World of John McAfee,5.9
Blood Red Sky,6.1
Selling Sunset,6.5
Selling Sunset,6.6
Selling Sunset,6.9
Selling Sunset,6.9
Selling Sunset,7.0
Selling Sunset,7.1
Selling Sunset,7.3
Selling Sunset,7.2
The Lucky One,6.4
F Is for Family,8.0
F Is for Family,7.7
F Is for Family,7.8
F Is for Family,8.1
F Is for Family,7.6
F Is for Family,8.1
F Is for Family,7.5
F Is for Family,8.1
F Is for Family,7.9
F Is for Family,8.5
Stowaway,5.6
Dirk Gentlys Holistic Detective Agency,8.2
Formula 1: Drive to Survive,8.6
Formula 1: Drive to Survive,7.6
Apostle,6.3
CHIPS,6.0
The Protector,6.5
The Protector,6.6
The Protector,7.0
The Protector,7.1
The Protector,7.2
Rise of the Teenage Mutant Ninja Turtles: The Movie,5.9
Finding Dory,7.3
The Next Three Days,7.3
Human Resources,7.2
101 Dalmatians,5.7
Desperado,7.1
Vivo,6.6
Deepwater Horizon,7.1
Goosebumps,7.6
Out of the Furnace,6.7
The Promised Neverland,8.3
Everything Sucks!,7.5
Inside the Mind of a Cat,6.9
The Defeated,7.0
The Ugly Truth,6.4
The Suite Life of Zack & Cody,6.5
Nanatsu no taizai,7.9
Alias Grace,7.7
The DUFF,6.4
Toscana,5.7
Kung Fu Panda 3,7.1
Keeping Up with the Kardashians,2.8
Vikingane,7.7
Rise of the Teenage Mutant Ninja Turtles,5.1
Verónica,6.2
The Quick and the Dead,6.5
Shattered,5.0
The Midnight Sky,5.6
Force of Nature,4.5
Scary Movie V,3.5
How to Train Your Dragon: The Hidden World,7.4
Coroner,6.7
Vis a vis,8.2
Death Wish,6.3
Oz the Great and Powerful,6.3
Sand Castle,6.3
Easy Rider,7.3
Torchwood,7.7
Malcolm & Marie,6.6
Ponyo,7.6
Hypnotic,5.3
Holidate,6.1
Boo; Bitch,5.8
3%,7.3
The In Between,5.9
College Romance,8.4
The Silent Sea,6.9
Cursed,5.9
I See You,6.8
What/If,6.3
We Can Be Heroes,4.7
Descendants of the Sun,8.3
Begin Again,7.4
The Human Centipede 2 (Full Sequence),3.8
The Croods,7.2
Dont Be a Menace to South Central While Drinking Your Juice in the Hood,6.5
Money Heist: Korea - Joint Economic Area,5.3
Mirage,7.4
Baki,6.7
Project Power,6.0
Call My Agent!,8.3
To the Lake,7.2
Erased,8.5
Erased,7.8
The Cloverfield Paradox,5.5
Messiah,7.6
Heist,6.1
Heist,6.8
Miracle in Cell No. 7,8.2
Blue Jasmine,7.3
American Vandal,8.1
The Wrong Missy,5.7
Mr. Sunshine,8.7
Alice Through the Looking Glass,6.1
The Trip,6.9
The Trip,8.0
Welcome to Eden,5.5
L.A.s Finest,6.1
Extremely Loud & Incredibly Close,6.9
The Italian Job,7.2
Along for the Ride,6.1
Final Space,8.2
Final Space,7.6
Final Space,8.8
Final Space,7.9
Final Space,7.9
Final Space,7.9
Final Space,8.6
Final Space,8.7
Final Space,7.5
Final Space,8.1
Final Space,8.7
Final Space,9.1
Daybreak,6.7
The Ice Road,5.6
Now You See Me 2,6.4
Father of the Bride Part 3 (ish),6.9
Forgotten,7.4
Hillbilly Elegy,6.7
R.I.P.D.,5.6
Dirty Grandpa,5.9
Colony,7.3
The Dark Crystal: Age of Resistance,8.4
High School DxD,7.6
Crashing,7.7
The Guardians of Justice (Will Save You!),4.9
Dogs in Space,7.1
Macbeth,6.6
White Girl,5.7
Skandal! Bringing Down Wirecard,7.2
Friends from College,6.9
Spenser Confidential,6.2
The F**k-It List,5.1
Chefs Table,8.5
Man Down,7.6
The Beauty Queen of Jerusalem,7.2
Insidious: Chapter 2,6.5
Fruits Basket,8.6
Seven Seconds,7.7
Mechanic: Resurrection,5.7
Itaewon Class,8.2
The Vietnam War,9.1
Downsizing,5.7
Serenity,5.4
Mirror Mirror,5.6
You Dont Know Me,6.8
Good Morning; Verônica,7.5
Eli,5.8
Dreamgirls,6.6
Bordertown,7.6
Bordertown,7.7
Bordertown,7.5
Bordertown,7.1
Bordertown,7.2
Bordertown,7.1
Bordertown,7.0
Bordertown,7.4
Bordertown,7.6
Bordertown,7.7
Bordertown,7.9
Fabulous Lives of Bollywood Wives,4.6
Off the Hook,6.4
The Wolf of Snow Hollow,6.2
Girl From Nowhere,7.6
Cuckoo,7.2
Still Game,8.9
Total Recall,6.2
Lilyhammer,7.9
Winx Club,6.1
The Adventures of Sharkboy and Lavagirl 3-D,3.6
Takers,6.2
Black Lightning,6.1
Black Lightning,6.7
Black Lightning,7.1
Black Lightning,7.1
Black Lightning,6.7
Black Lightning,7.3
Black Lightning,6.8
Black Lightning,7.2
Black Lightning,7.2
Tuca & Bertie,7.3
The Lorax,6.4
Velvet Buzzsaw,5.7
Re: Zero; Starting Life in Another World,8.1
Bright,6.3
Swallow,6.5
Swallow,3.7
Young Lady and Gentleman,6.4
Colombiana,6.4
Katla,7.0
StartUp,7.8
Capitani,6.6
Mother/Android,4.9
Aileen Wuornos: American Boogeywoman,3.7
Mercury Rising,6.1
Murderville,6.8
The Highwaymen,6.9
Childs Play,5.7
Prey,4.3
Prey,5.3
Miss Fishers Murder Mysteries,8.2
Roman Empire,7.0
Roman Empire,7.2
Roman Empire,7.2
Roman Empire,7.2
Roman Empire,7.2
Child 44,6.4
The Rain,6.3
The Rain,6.9
The Rain,6.6
The Rain,6.7
The Rain,6.9
The Rain,7.3
The Rain,6.5
Fatherhood,6.6
The Staircase,7.8
86,8.2
Youre Nothing Special,5.6
RuPauls Secret Celebrity Drag Race,6.8
From Dusk Till Dawn: The Series,6.8
Toy Boy,6.5
Toy Boy,7.3
Toy Boy,7.4
Toy Boy,7.2
Toy Boy,7.3
Toy Boy,7.5
Toy Boy,7.3
Toy Boy,7.3
Toy Boy,7.4
Toy Boy,7.3
Toy Boy,7.3
Toy Boy,7.2
Toy Boy,6.6
Hold Tight,6.1
Fairy Tail,7.9
Fidelity,6.4
13: The Musical,5.2
Untold: The Race of the Century,7.3
Spy Kids 3: Game Over,4.3
All the Bright Places,6.5
A Classic Horror Story,5.7
Resident Evil: The Final Chapter,5.5
Once Upon a Time in Mexico,6.3
El Chapo,7.8
Continuum,7.6
Worth,6.8
This Is England,7.7
Eye See You,5.3
Dr. Stone,8.1
Kikis Delivery Service,7.8
Awake,4.9
Awake,5.0
One Day at a Time,8.1
Kyle XY,7.5
The Irregulars,5.9
The Irregulars,6.3
The Irregulars,6.8
The Irregulars,7.0
The Irregulars,7.0
The Irregulars,7.0
The Irregulars,6.8
The Irregulars,7.0
The Irregulars,7.0
Power Rangers Dino Fury,6.8
Mudbound,7.4
Zoo,6.6
Hello; Goodbye and Everything in Between,5.0
Jo Koy: Live from the Los Angeles Forum,7.2
The Dragon Prince,8.4
The Dragon Prince,8.4
The Dragon Prince,8.3
The Dragon Prince,8.5
The Dragon Prince,8.3
The Dragon Prince,8.6
The Dragon Prince,8.6
The Dragon Prince,8.9
The Dragon Prince,9.0
The Dragon Prince,9.4
Killjoys,7.2
Eagle Eye,6.6
Oxygen,6.5
Passing,6.7
#Alive,6.3
Late Night,6.5
The Shack,6.2
Sweet Girl,5.5
The Devils Own,6.2
Fawlty Towers,8.8
The Forest,7.2
The Forest,6.4
This Means War,6.3
The Spy,7.9
In from the Cold,6.2
The Day the Earth Stood Still,5.5
Smokin Aces,6.6
Unknown,6.8
An Easy Girl,5.6
The Ghost Writer,7.2
Whats Wrong with Secretary Kim,8.1
Tomorrow,7.8
Undercover,7.8
Undercover,7.5
Undercover,7.7
Undercover,7.2
Undercover,7.5
Undercover,7.7
Undercover,7.5
In the Tall Grass,5.4
Finding Ohana,6.1
Pretty Hard Cases,6.5
Julie and the Phantoms,8.4
Julie and the Phantoms,8.1
Julie and the Phantoms,8.6
Julie and the Phantoms,8.5
Julie and the Phantoms,8.2
Julie and the Phantoms,8.0
Julie and the Phantoms,8.6
Julie and the Phantoms,8.8
Julie and the Phantoms,9.2
Julie and the Phantoms,9.1
Live by Night,6.4
Last Man Down,4.3
Someone Great,6.1
Lost Girls,6.1
Pine Gap,7.1
Karppi,7.3
The Midnight Gospel,8.2
Snabba Cash,7.6
Fresh Meat,7.8
Thunder Force,4.5
Fear Street: Part Three - 1666,6.6
Limitless,7.6
Alba,6.4
Blockbuster,5.5
Young Wallander,6.9
Young Wallander,7.2
Young Wallander,7.1
Young Wallander,7.4
Young Wallander,7.3
Young Wallander,7.3
Young Wallander,7.2
Greenleaf,7.4
Greenleaf,6.2
Greenleaf,6.3
Greenleaf,6.4
Greenleaf,6.0
Greenleaf,6.2
Greenleaf,6.2
Greenleaf,6.2
The Silence,5.3
The Silence,7.2
Rumor Has It...,5.5
Malcolm X,7.7
The Great Gatsby,6.4
Red Riding Hood,5.4
Devilman: Crybaby,7.6
Salvation,6.9
Black Spot,7.4
Hells Kitchen,7.1
Calibre,6.8
Violet Evergarden,8.4
Two Summers,6.8
Hot Girls Wanted,6.1
Klaus,8.1
Boyka: Undisputed,6.9
Before I Wake,6.2
Fenced In,4.4
Love & Anarchy,7.4
Sheng Wang: Sweet and Juicy,7.7
Spinning Out,7.6
Intimacy,6.8
Horse Girl,5.9
Love & Gelato,5.1
Ezel,8.7
Operation Finale,6.6
Wanderlust,7.0
Wanderlust,6.7
Start-Up,8.0
To the Bone,6.8
The Red Sea Diving Resort,6.6
Troy: Fall of a City,3.9
The Infiltrator,7.0
Hotel Transylvania 3: Summer Vacation,6.3
Cable Girls,7.5
Cable Girls,7.6
Cable Girls,7.8
Cable Girls,7.6
Cable Girls,7.6
Cable Girls,7.5
Cable Girls,7.6
Cable Girls,7.6
Cable Girls,7.6
Cable Girls,7.9
Cable Girls,5.9
You Get Me,4.7
The Perfection,6.2
Isekai Ojisan,7.4
The K2,7.8
Mat Kilau,5.8
Anon,6.1
Super Dark Times,6.6
Malevolent,4.8
See No Evil; Hear No Evil,6.8
She-Ra and the Princesses of Power,7.9
She-Ra and the Princesses of Power,7.7
She-Ra and the Princesses of Power,7.5
She-Ra and the Princesses of Power,8.1
She-Ra and the Princesses of Power,8.0
She-Ra and the Princesses of Power,8.1
She-Ra and the Princesses of Power,8.0
She-Ra and the Princesses of Power,7.9
She-Ra and the Princesses of Power,7.9
She-Ra and the Princesses of Power,8.2
She-Ra and the Princesses of Power,8.3
She-Ra and the Princesses of Power,8.4
She-Ra and the Princesses of Power,8.6
She-Ra and the Princesses of Power,8.0
She-Ra and the Princesses of Power,7.9
She-Ra and the Princesses of Power,7.7
She-Ra and the Princesses of Power,8.1
She-Ra and the Princesses of Power,7.9
She-Ra and the Princesses of Power,8.6
She-Ra and the Princesses of Power,8.6
She-Ra and the Princesses of Power,7.6
She-Ra and the Princesses of Power,9.2
She-Ra and the Princesses of Power,8.6
She-Ra and the Princesses of Power,8.5
She-Ra and the Princesses of Power,8.8
She-Ra and the Princesses of Power,9.1
The Gift,7.0
The Gift,7.6
The Gift,7.6
The Gift,7.8
The Gift,7.5
The Gift,7.4
The Gift,7.7
The Gift,7.5
The Gift,8.1
The Gift,7.2
The Gift,7.3
The War of the Worlds,5.1
Hotel Del Luna,8.1
Hotel Del Luna,7.9
Hotel Del Luna,7.9
Hotel Del Luna,8.0
Hotel Del Luna,8.0
Hotel Del Luna,7.9
Hotel Del Luna,8.0
Hotel Del Luna,8.1
Hotel Del Luna,8.5
Hotel Del Luna,8.4
Hotel Del Luna,8.5
Hotel Del Luna,8.7
Hotel Del Luna,8.5
Hotel Del Luna,8.8
Hotel Del Luna,8.2
Hotel Del Luna,8.8
Hotel Del Luna,8.6
The Tinder Swindler,7.1
World on Fire,7.2
The King: Eternal Monarch,8.1
Rust and Bone,7.4
22 July,6.8
Baby,6.8
Baby,7.5
Baby,7.6
Baby,7.8
Baby,7.9
Baby,7.7
Baby,7.8
Baby,7.3
The SpongeBob Movie: Sponge on the Run,5.9
Dumbo,7.2
Jaadugar,7.0
Alexa & Katie,7.4
The Painted Veil,7.4
That Time I Got Reincarnated as a Slime,8.2
Deadly Class,7.5
Dangerous,5.1
I Spit on Your Grave 2,5.7
SAS: Red Notice,5.2
My Little Pony: Friendship Is Magic,7.6
The Figo Affair: The Transfer that Changed Football,7.1
Raising Dion,7.1
Chappelles Show,8.8
Cam,5.9
Eternally Confused and Eager for Love,6.7
Taken 3,6.0
Better Watch Out,6.5
Away,6.6
Away,6.6
The Wind Rises,7.7
The Bletchley Circle,7.9
Miss Bala,5.8
Mowgli: Legend of the Jungle,6.5
Fire Force,7.6
Keep Sweet: Pray and Obey,7.3
Castle in the Sky,8.0
The Package,5.5
Wish Dragon,7.2
A Model Family,6.6
The Professor and the Madman,7.2
Nausicaä of the Valley of the Wind,8.0
Masters of the Universe: Revelation,5.3
Circle,6.0
Deadly Illusions,3.7
The Outsider,6.2
On My Block,7.9
On My Block,8.2
On My Block,8.0
On My Block,7.6
Going in Style,6.6
The Hardy Boys,7.0
Dumplin,6.5
Captain Nova,5.5
Black Money Love,7.5
The Ridiculous 6,4.8
Happiness,7.9
Paradise PD,6.8
Wine Country,5.4
Planes,5.7
Sharknado,3.3
Step Up 2: The Streets,6.2
The Witcher: Nightmare of the Wolf,7.2
Abducted in Plain Sight,6.8
Código Emperador,5.8
The Promise,6.0
The Promise,5.9
Dont Listen,6.1
When We First Met,6.4
The Rising of the Shield Hero,8.0
Collateral,6.7
Fullmetal Alchemist,5.3
I Am Mother,6.7
The Wrath of God,5.7
The Last Stand,6.3
The Clovehitch Killer,6.5
Neon Genesis Evangelion: The End of Evangelion,8.0
Being Human,7.8
Brooklyns Finest,6.7
Crossing Lines,7.3
Tidelands,6.8
Drop Dead Diva,7.4
Thelma,7.0
Dont Trust the B---- in Apartment 23,7.3
The Privilege,4.7
Your Lie in April,8.6
S.W.A.T.: Firefight,5.3
The Valhalla Murders,7.1
Leyla and Mecnun,9.1
Reckoning,6.5
Derek,8.1
Always Be My Maybe,6.8
The Secret World of Arrietty,7.6
River,8.0
The Cave,5.1
Extinction,5.8
Drinking Buddies,6.1
More the Merrier,5.4
Lovesick,8.0
Bonding,7.1
The Laundromat,6.3
The Five Juanas,6.9
Reply 1988,9.2
Inside,8.6
How to Change Your Mind,7.9
Run On,7.5
Komi Cant Communicate,7.8
Psycho-Pass,8.2
Black Book,7.7
I Just Killed My Dad,6.7
Wounds,4.1
Hannibal Rising,6.1
Nevertheless,7.2
Tyler Perrys A Madea Homecoming,5.6
The Rhythm Section,5.4
My Little Pony: A New Generation,6.8
Mirrors,6.1
Cafe Minamdang,7.2
The Spectacular Spider-Man,8.3
Beasts of No Nation,7.7
Akame ga Kill!,7.8
Yes Day,5.7
Staged,8.5
Stranger,8.5
Borgia,7.8
Caliphate,8.2
The Bureau of Magical Things,6.8
A Futile and Stupid Gesture,6.7
The Baby-Sitters Club,7.4
Marianne,7.4
Marianne,7.7
Marianne,7.2
Marianne,7.5
Marianne,7.7
Marianne,8.1
Marianne,7.7
Marianne,7.5
Marianne,7.7
Tangerine,7.1
The Mist,5.4
How to Sell Drugs Online (Fast),7.8
How to Sell Drugs Online (Fast),7.7
How to Sell Drugs Online (Fast),7.8
How to Sell Drugs Online (Fast),7.8
How to Sell Drugs Online (Fast),7.8
How to Sell Drugs Online (Fast),7.9
How to Sell Drugs Online (Fast),8.4
Big Game,5.4
Nightbooks,5.7
Republic of Doyle,7.6
Victoria & Abdul,6.8
Cadaver,5.2
Making a Murderer,8.6
He-Man and the Masters of the Universe,5.8
The Swimmers,7.0
Highschool of the Dead,7.2
Hold the Dark,5.6
The Social Dilemma,7.6
The White Tiger,7.1
Thomas & Friends,6.5
Pasión de gavilanes,7.8
The Prom,5.9
The Takedown,5.7
My Octopus Teacher,8.1
The Half of It,6.9
Feel Good,7.5
Feel Good,7.0
Feel Good,7.2
Feel Good,7.6
Feel Good,7.6
Feel Good,7.8
Feel Good,7.8
Redemption,6.2
Shaft,6.4
A Perfect Ending,5.6
Moxie,6.7
Cloudy with a Chance of Meatballs 2,6.3
Code 8,6.1
The Longest Night,5.8
While You Were Sleeping,8.3
The Chair,7.2
The Good Cop,6.9
Our Blues,8.6
The Two Popes,7.6
My Little Pony: Make Your Mark,6.1
My Little Pony: Make Your Mark,6.5
Our Beloved Summer,8.3
Blood of Zeus,7.5
Blood of Zeus,7.6
Blood of Zeus,7.9
Blood of Zeus,8.4
Blood of Zeus,8.2
Blood of Zeus,8.0
Blood of Zeus,7.7
Blood of Zeus,8.3
Blood of Zeus,8.6
Da 5 Bloods,6.5
The Kindergarten Teacher,6.7
Tales of the City,7.4
Tales of the City,8.3
Lara Croft Tomb Raider: The Cradle of Life,5.5
Suite Française,7.0
Get Rich or Die Tryin,5.4
Back to the Outback,6.5
The Hour,8.0
Malnazidos,5.8
The Marked Heart,6.4
Monty Pythons Flying Circus,8.8
Something in the Rain,8.1
Wet Hot American Summer: First Day of Camp,7.3
Dont F**k with Cats: Hunting an Internet Killer,8.0
Dont F**k with Cats: Hunting an Internet Killer,8.3
Dont F**k with Cats: Hunting an Internet Killer,8.3
Dont F**k with Cats: Hunting an Internet Killer,8.2
For Life,7.6
Ma Raineys Black Bottom,6.9
The Most Hated Man on the Internet,6.8
Yakamoz S-245,6.1
Vagabond,8.1
Vagabond,8.5
Vagabond,8.4
